name_muni,abbrev_state,lon,lat
Prata,PB,-37.0890752059287,-7.69707274340138
Princesa Isabel,PB,-38.0050617204918,-7.6538154747996
Puxinanã,PB,-35.9630670065273,-7.14890521098795
Queimadas,PB,-35.9142700725446,-7.3995101411627
Quixabá,PB,-37.1396348527415,-7.04174661977538
Remígio,PB,-35.8491806892086,-6.92670635368963
Pedro Régis,PB,-35.2911455760042,-6.66874967187194
Riachão,PB,-35.6464804530902,-6.54205832898161
Riachão Do Bacamarte,PB,-35.6693873077125,-7.23811467205082
Riachão Do Poço,PB,-35.2902104799482,-7.15506671528296
Riacho De Santo Antônio,PB,-36.1389813709651,-7.68113915789489
Riacho Dos Cavalos,PB,-37.6374538791429,-6.47778569672888
Rio Tinto,PB,-35.037061144574,-6.79685517615107
Salgadinho,PB,-36.8393221359058,-7.09779044791459
Salgado De São Félix,PB,-35.4660800793157,-7.41506763176399
Santa Cecília,PB,-35.9228466291851,-7.73031733536354
Santa Cruz,PB,-38.0543669877563,-6.54666717949356
Santa Helena,PB,-38.5843741549341,-6.73089494768671
Santa Inês,PB,-38.5782733950776,-7.66661458572465
Santa Luzia,PB,-36.9065067829745,-6.91810873387128
Santana De Mangueira,PB,-38.3312438004187,-7.62814387252698
Santana Dos Garrotes,PB,-37.9622856425324,-7.38699034304917
Santarém,PB,-38.4829220807172,-6.47675914586397
Santa Rita,PB,-35.0008118772127,-7.06551004874208
Santa Teresinha,PB,-37.4454810478332,-7.09082947927068
Santo André,PB,-36.6117967846331,-7.23397049074201
São Bento,PB,-37.4714016312884,-6.45914132608091
São Bentinho,PB,-37.7074750127165,-6.8717994704755
São Domingos Do Cariri,PB,-36.4019939957458,-7.59270672510849
São Domingos,PB,-37.9512550162008,-6.80358697191929
São Francisco,PB,-38.0543017968004,-6.6320727383166
São João Do Cariri,PB,-36.490898466842,-7.45279088786377
São João Do Tigre,PB,-36.787648335796,-8.08886555123377
São José Da Lagoa Tapada,PB,-38.1410218588229,-6.94135007944096
São José De Caiana,PB,-38.3278029156382,-7.25954949659435
São José De Espinharas,PB,-37.3797752267598,-6.81306810915935
São José Dos Ramos,PB,-35.3481660336894,-7.24031824254865
São José De Piranhas,PB,-38.4947997378773,-7.09833250363875
São José De Princesa,PB,-38.095881674387,-7.70310494628792
São José Do Bonfim,PB,-37.3003613188776,-7.14737238572906
São José Do Brejo Do Cruz,PB,-37.3586647246537,-6.23579970286849
São José Do Sabugi,PB,-36.8212756554661,-6.81739573278371
São José Dos Cordeiros,PB,-36.852317097991,-7.42108809139752
São Mamede,PB,-37.0850757268396,-6.92712791168962
São Miguel De Taipu,PB,-35.1999107961037,-7.24132537446082
São Sebastião De Lagoa De Roça,PB,-35.8521056742563,-7.08725651620447
São Sebastião Do Umbuzeiro,PB,-37.0149800717119,-8.15827577411724
Sapé,PB,-35.1975273697981,-7.05518704126237
Seridó,PB,-36.44705747679,-6.90774571122461
Serra Branca,PB,-36.7090023900669,-7.5360283406117
Serra Da Raiz,PB,-35.4521237557021,-6.70559257692572
Serra Grande,PB,-38.3767259599673,-7.2180083915669
Serra Redonda,PB,-35.6632202107487,-7.17128390654191
Serraria,PB,-35.6448040397161,-6.83311715459774
Sertãozinho,PB,-35.4217175512251,-6.74224388225635
Sobrado,PB,-35.2566317762527,-7.17979559670709
Solânea,PB,-35.7252416794289,-6.75280570509348
Soledade,PB,-36.370122096673,-7.10213623414575
Sossêgo,PB,-36.2102937036093,-6.72676471330985
Sousa,PB,-38.2265842183956,-6.7378506009352
Sumé,PB,-36.9004524360403,-7.67740830850371
Tacima,PB,-35.5184169143763,-6.538076300954
Taperoá,PB,-36.8318245517422,-7.22137777149729
Tavares,PB,-37.8913196097766,-7.60051961495532
Teixeira,PB,-37.2404334652444,-7.24503908904756
Tenório,PB,-36.6241838097014,-6.96105593253664
Triunfo,PB,-38.5734753171104,-6.60651440852405
Uiraúna,PB,-38.3923225514095,-6.5084731451053
Umbuzeiro,PB,-35.7373277889466,-7.67930979612732
Várzea,PB,-37.0301445559083,-6.78888160638325
Vieirópolis,PB,-38.2674983616703,-6.55993779743331
Zabelê,PB,-37.0962211803631,-8.0768390018488
Abreu E Lima,PE,-35.0195991751056,-7.87930095285573
Afogados Da Ingazeira,PE,-37.6200484831585,-7.73709406096967
Afrânio,PE,-41.0053869744535,-8.61890614099959
Agrestina,PE,-35.9456391915112,-8.45699785707685
Água Preta,PE,-35.4817851157372,-8.72881627776155
Águas Belas,PE,-37.0386777440089,-9.08704890764968
Alagoinha,PE,-36.7622866685307,-8.49627757814247
Aliança,PE,-35.1930698845268,-7.60298690753266
Altinho,PE,-36.0980724171763,-8.49009420272674
Amaraji,PE,-35.4657172082047,-8.36535766540534
Angelim,PE,-36.2767443610088,-8.89164132512769
Araçoiaba,PE,-35.0762283808531,-7.79322214270412
Araripina,PE,-40.4943292095472,-7.61344887645917
Arcoverde,PE,-37.0089537268883,-8.39166620978119
Barra De Guabiraba,PE,-35.6310555225782,-8.4145267382581
Barreiros,PE,-35.2586072142623,-8.82019079539122
Belém De Maria,PE,-35.814517045426,-8.60515690152762
Belém Do São Francisco,PE,-38.9818688540848,-8.58356662062814
Belo Jardim,PE,-36.405272864466,-8.25895787801148
Betânia,PE,-37.9876659826046,-8.26532302144605
Bezerros,PE,-35.7823813625035,-8.21787125380722
Bodocó,PE,-39.9648348284534,-7.6558113392916
Bom Conselho,PE,-36.68394560903,-9.20264246110851
Bom Jardim,PE,-35.5887961022726,-7.78667433974623
Bonito,PE,-35.7070916560167,-8.49503121947037
Brejão,PE,-36.5298754113095,-9.02670359839272
Brejinho,PE,-37.3207987987199,-7.33662256136312
Brejo Da Madre De Deus,PE,-36.2814218240244,-8.07567733732602
Buenos Aires,PE,-35.3472944319335,-7.73795760160832
Buíque,PE,-37.1202644900097,-8.64813230321351
Cabo De Santo Agostinho,PE,-35.0848260408107,-8.26951316973148
Cabrobó,PE,-39.3293344489732,-8.38648866526497
Cachoeirinha,PE,-36.2909737846719,-8.48492206472073
Caetés,PE,-36.67281428242,-8.8042661107484
Calçado,PE,-36.3217423340173,-8.75057248540812
Calumbi,PE,-38.0785652318875,-8.00413287667151
Camaragibe,PE,-34.9957861900696,-7.98687148535456
Camocim De São Félix,PE,-35.7719702776769,-8.34949091004489
Camutanga,PE,-35.2994785988534,-7.43318742964131
Canhotinho,PE,-36.1768378367336,-8.89334788925295
Capoeiras,PE,-36.5990881941382,-8.68701909716185
Carnaíba,PE,-37.7272141792995,-7.79628383153858
Carnaubeira Da Penha,PE,-38.7215080543444,-8.40920788323533
Carpina,PE,-35.3070770003899,-7.81872143122586
Caruaru,PE,-36.0165870135498,-8.17993651664027
Casinhas,PE,-35.7213525414804,-7.75644330606101
Catende,PE,-35.730469075443,-8.67585394560301
Cedro,PE,-39.2037368571932,-7.74379551461182
Chã De Alegria,PE,-35.2225950596367,-7.99942798792967
Chã Grande,PE,-35.474074978351,-8.22962679209909
Condado,PE,-35.0987541545567,-7.59639785683656
Correntes,PE,-36.3368952987429,-9.11256743942148
Cortês,PE,-35.5307214852818,-8.4328544650874
Cumaru,PE,-35.7207957638852,-8.03998839855497
Cupira,PE,-35.9324377920211,-8.58669523632596
Custódia,PE,-37.6815750525912,-8.1738484773791
Dormentes,PE,-40.6202649729645,-8.49619444676181
Escada,PE,-35.2657143117157,-8.36979929419894
Exu,PE,-39.7481551735917,-7.51604122954947
Feira Nova,PE,-35.383323341319,-7.95287860178175
Fernando De Noronha,PE,-32.4266067390482,-3.85716275368279
Ferreiros,PE,-35.2430276511865,-7.47709486374202
Flores,PE,-37.8946917872359,-7.93992631311017
Floresta,PE,-38.3058047618254,-8.56660815719135
Frei Miguelinho,PE,-35.8850351442328,-7.93519719994888
Gameleira,PE,-35.3926660077077,-8.61286584821028
Garanhuns,PE,-36.501071144054,-8.92922533214971
Glória Do Goitá,PE,-35.3393468665082,-8.01309743545687
Goiana,PE,-34.9485965943547,-7.60569651757609
Granito,PE,-39.6942818477878,-7.78846990374332
Gravatá,PE,-35.5640301520119,-8.19853688247853
Iati,PE,-36.9010712585914,-9.1434553087468
Ibimirim,PE,-37.6078529495925,-8.59244375866918
Ibirajuba,PE,-36.2013747554181,-8.613418507081
Igarassu,PE,-34.9604565530912,-7.81780947749247
Iguaraci,PE,-37.4030817052602,-7.84550958411118
Inajá,PE,-37.8453435667419,-8.80919009262317
Ingazeira,PE,-37.4161929309714,-7.71377983840689
Ipojuca,PE,-35.0878451955326,-8.43745581119623
Ipubi,PE,-40.2359047120962,-7.49871181811992
Itacuruba,PE,-38.7285330266888,-8.74927063628143
Itaíba,PE,-37.2970930367011,-8.98770140886421
Ilha De Itamaracá,PE,-34.8546991699191,-7.75964093468741
Itambé,PE,-35.1344487211567,-7.44996498089782
Itapetim,PE,-37.1432390965002,-7.39756411591316
Itapissuma,PE,-34.907363587231,-7.74574073488156
Itaquitinga,PE,-35.0497533736393,-7.69302732485252
Jaboatão Dos Guararapes,PE,-35.0032427242326,-8.15214731211269
Jaqueira,PE,-35.8078847464354,-8.74334741720119
Jataúba,PE,-36.5266736262964,-8.04776171497172
Jatobá,PE,-38.2137799737411,-9.20776358055157
João Alfredo,PE,-35.5918141851909,-7.86065351206196
Joaquim Nabuco,PE,-35.5444571318883,-8.56191185431963
Jucati,PE,-36.4595362960964,-8.74410517154421
Jupi,PE,-36.3939612727971,-8.71545537346592
Jurema,PE,-36.142775853513,-8.75527212407009
Lagoa Do Carro,PE,-35.3366444770427,-7.85264518485616
Lagoa De Itaenga,PE,-35.294194936467,-7.90989168225708
Lagoa Do Ouro,PE,-36.4652509045515,-9.16209604705398
Lagoa Dos Gatos,PE,-35.8952787459139,-8.68296271549795
Lagoa Grande,PE,-40.2230168268088,-8.77734721370361
Lajedo,PE,-36.2862612615114,-8.6778910519064
Limoeiro,PE,-35.4478411569531,-7.84776302724829
Macaparana,PE,-35.4502041096683,-7.52771401332736
Machados,PE,-35.5002443677645,-7.7046040388664
Manari,PE,-37.5538704551275,-8.89767680279563
Maraial,PE,-35.7617086101692,-8.83424007899314
Mirandiba,PE,-38.7360468175929,-8.1575062537336
Moreno,PE,-35.1468645800848,-8.14385716319201
Nazaré Da Mata,PE,-35.2199070881799,-7.73112596182295
Olinda,PE,-34.8660391033301,-7.99309235501638
Orobó,PE,-35.5984551163939,-7.70577235847406
Orocó,PE,-39.5910130198826,-8.47210477447445
Ouricuri,PE,-40.1683517636283,-7.96297537852324
Palmares,PE,-35.6299203481844,-8.65655027451136
Palmeirina,PE,-36.2772930851992,-9.00873082202056
Panelas,PE,-36.0507359791888,-8.66677416596758
Paranatama,PE,-36.7228924761206,-8.89137582473827
Parnamirim,PE,-39.7723516239719,-8.1612131409498
Passira,PE,-35.546452201117,-8.0123441017921
Paudalho,PE,-35.1557254013734,-7.90587520854725
Paulista,PE,-34.8835434192521,-7.92804029074655
Pedra,PE,-36.9066440315385,-8.69171458230059
Pesqueira,PE,-36.7392656626498,-8.39202211431713
Petrolândia,PE,-38.3078397736131,-8.89931556845819
Petrolina,PE,-40.5723305650052,-9.01979897658585
Poção,PE,-36.7006869782736,-8.21585915704321
Pombos,PE,-35.3962365320295,-8.17978714639206
Primavera,PE,-35.3919350181748,-8.32665456080924
Quipapá,PE,-36.0286409354049,-8.8360129292679
Quixaba,PE,-37.8490953184254,-7.71763003858256
Recife,PE,-34.9331603329389,-8.03904904102681
Riacho Das Almas,PE,-35.8829849127661,-8.08196248361414
Ribeirão,PE,-35.3666777159267,-8.5051200567024
Rio Formoso,PE,-35.2182588902872,-8.67507587608443
Sairé,PE,-35.6845844406223,-8.30339825796536
Salgadinho,PE,-35.5938129294391,-7.9161267714994
Salgueiro,PE,-39.0909016486034,-8.12898044624442
Saloá,PE,-36.7390152033957,-8.99148286981545
Sanharó,PE,-36.5496021571778,-8.36531771397286
Santa Cruz,PE,-40.301873099081,-8.29105411166516
Santa Cruz Da Baixa Verde,PE,-38.1756851651009,-7.84934379803669
Santa Cruz Do Capibaribe,PE,-36.3253813862643,-7.88954908224171
Santa Filomena,PE,-40.571561621463,-8.22361650499363
Santa Maria Da Boa Vista,PE,-39.9143514630127,-8.62974042182574
Santa Maria Do Cambucá,PE,-35.8828588527732,-7.82485602244822
Santa Terezinha,PE,-37.4377855384746,-7.42970673995978
São Benedito Do Sul,PE,-35.9066771639004,-8.80943219750386
São Bento Do Una,PE,-36.4506567530055,-8.5359706328461
São Caitano,PE,-36.1478699502944,-8.32879880674803
São João,PE,-36.3776155763283,-8.8799577597767
São Joaquim Do Monte,PE,-35.8429652348553,-8.45459435604353
São José Da Coroa Grande,PE,-35.1852487789684,-8.86556419308867
São José Do Belmonte,PE,-38.745653220654,-7.8657391842161
São José Do Egito,PE,-37.2737444441491,-7.52763934606174
São Lourenço Da Mata,PE,-35.1040653179957,-8.02358758035108
São Vicente Ferrer,PE,-35.4898400846372,-7.60610247256084
Serra Talhada,PE,-38.3697543386935,-8.03609011437971
Serrita,PE,-39.3814948422969,-7.85067238880201
Sertânia,PE,-37.3370518675196,-8.21055410823375
Sirinhaém,PE,-35.1719251841184,-8.57210810814608
Moreilândia,PE,-39.5219611635815,-7.61806387908808
Solidão,PE,-37.6512876013721,-7.58483784952816
Surubim,PE,-35.7545193850134,-7.89190463882768
Tabira,PE,-37.5137023827527,-7.57756178233388
Tacaimbó,PE,-36.2700679037382,-8.34793359952458
Tacaratu,PE,-38.076530779724,-8.95686938097694
Tamandaré,PE,-35.229398278991,-8.74552688675274
Taquaritinga Do Norte,PE,-36.1304761840939,-7.86947568399022
Terezinha,PE,-36.6307780405762,-9.07756272408511
Terra Nova,PE,-39.3945101467119,-8.15099288786431
Timbaúba,PE,-35.3404794564938,-7.53414947052352
Toritama,PE,-36.0556337746516,-7.99906316413079
Tracunhaém,PE,-35.1637622479717,-7.76851032060429
Trindade,PE,-40.3030371799921,-7.7469087270456
Triunfo,PE,-38.0666025226355,-7.84988606751307
Tupanatinga,PE,-37.2802830467943,-8.68387657250403
Tuparetama,PE,-37.2640315723554,-7.68811401235751
Venturosa,PE,-36.8044338256491,-8.6207881069693
Verdejante,PE,-38.9890808045599,-7.97581698643585
Vertente Do Lério,PE,-35.8155157279326,-7.77766033785924
Vertentes,PE,-35.9823514077392,-7.89004715783612
Vicência,PE,-35.3572654609991,-7.65953817331942
Vitória De Santo Antão,PE,-35.2926227404154,-8.15411815668766
Xexéu,PE,-35.6533558514389,-8.83626486453951
Água Branca,AL,-37.9018459010486,-9.27326171346273
Anadia,AL,-36.3127913068732,-9.66350440842293
Arapiraca,AL,-36.6417405081236,-9.74934541372481
Atalaia,AL,-36.0740360213839,-9.50589720783225
Barra De Santo Antônio,AL,-35.559736367784,-9.37960467195967
Barra De São Miguel,AL,-35.9452478871069,-9.81341506265756
Batalha,AL,-37.1011851950037,-9.7064611281064
Belém,AL,-36.4917413687335,-9.54885900629022
Belo Monte,AL,-37.1881066942575,-9.81783296162888
Boca Da Mata,AL,-36.1814522326674,-9.66610502272846
Branquinha,AL,-36.039019873531,-9.22401562213582
Cacimbinhas,AL,-36.9213353060369,-9.4458436122803
Cajueiro,AL,-36.1571091028661,-9.38520362239963
Campestre,AL,-35.5405024448585,-8.89369497536284
Campo Alegre,AL,-36.2843017808778,-9.80990112883821
Campo Grande,AL,-36.7464964041562,-9.96686025873241
Canapi,AL,-37.533501658808,-9.13192459215041
Capela,AL,-36.0963983249419,-9.34346493299077
Carneiros,AL,-37.3669456844673,-9.46632092899914
Chã Preta,AL,-36.2759853127212,-9.24074384902247
Coité Do Nóia,AL,-36.5821489733436,-9.62995687966851
Colônia Leopoldina,AL,-35.7601032509078,-8.94183809575624
Coqueiro Seco,AL,-35.8088901425664,-9.6428199194947
Coruripe,AL,-36.2325797768487,-10.0856211808004
Craíbas,AL,-36.7891855950984,-9.62832785415041
Delmiro Gouveia,AL,-38.0498309467282,-9.39861904775304
Dois Riachos,AL,-37.0695816102671,-9.38281400725255
Estrela De Alagoas,AL,-36.7701691812419,-9.39299192212509
Feira Grande,AL,-36.6640359274709,-9.89104669588172
Feliz Deserto,AL,-36.3392871927435,-10.2894723107089
Flexeiras,AL,-35.7637667617651,-9.24549291992401
Girau Do Ponciano,AL,-36.8491128473858,-9.78907162631665
Ibateguara,AL,-35.8961255925371,-8.95428266691646
Igaci,AL,-36.6821624601466,-9.5435446041169
Igreja Nova,AL,-36.619999280104,-10.1397514611778
Inhapi,AL,-37.6963285885766,-9.27271218156105
Jacaré Dos Homens,AL,-37.2287000429472,-9.65542212548295
Jacuípe,AL,-35.4469915530261,-8.88416358206522
Japaratinga,AL,-35.2978907883193,-9.08325779544582
Jaramataia,AL,-36.9959615785658,-9.65473207674559
Jequiá Da Praia,AL,-36.1042341236309,-9.92091274359997
Joaquim Gomes,AL,-35.7788359253851,-9.07947443929217
Jundiá,AL,-35.5301128496575,-8.96427840785475
Junqueiro,AL,-36.4401197289981,-9.8578101104085
Lagoa Da Canoa,AL,-36.7365979508904,-9.80025738511479
Limoeiro De Anadia,AL,-36.4674880264012,-9.73355586687532
Maceió,AL,-35.7103889331542,-9.52309365246361
Major Isidoro,AL,-37.0100727458052,-9.54128877445964
Maragogi,AL,-35.2691385883119,-8.95173848940009
Maravilha,AL,-37.402038890952,-9.24679812573595
Marechal Deodoro,AL,-35.9064779327676,-9.7160142728955
Maribondo,AL,-36.2956128539863,-9.55880355283232
Mar Vermelho,AL,-36.4027656808198,-9.47340514925903
Mata Grande,AL,-37.7602032227801,-9.05808353172774
Matriz De Camaragibe,AL,-35.5803680796158,-9.10918671394094
Messias,AL,-35.8119186117389,-9.34336983365927
Minador Do Negrão,AL,-36.8635702300897,-9.33689716390887
Monteirópolis,AL,-37.2957093204197,-9.60084621164759
Murici,AL,-35.926422559863,-9.29168126222494
Novo Lino,AL,-35.6272923641958,-8.96750740496577
Olho D'água Das Flores,AL,-37.2588350854807,-9.53143884788012
Olho D'água Do Casado,AL,-37.8159851019448,-9.43668324779716
Olho D'água Grande,AL,-36.7928473342237,-10.0559278304024
Olivença,AL,-37.1723076524519,-9.49157233226266
Ouro Branco,AL,-37.3647939916195,-9.13966416660054
Palestina,AL,-37.3065507504659,-9.69187404654834
Palmeira Dos Índios,AL,-36.6057384476203,-9.41847657537569
Pão De Açúcar,AL,-37.4879551409369,-9.67054363003744
Pariconha,AL,-38.0480430678955,-9.24152648322821
Paripueira,AL,-35.5937783855398,-9.4355444861035
Passo De Camaragibe,AL,-35.5003688441951,-9.25357298896381
Paulo Jacinto,AL,-36.4096786021161,-9.37772994268845
Penedo,AL,-36.4825798012409,-10.2316801110395
Piaçabuçu,AL,-36.4017235961857,-10.3867345389433
Pilar,AL,-36.0033507479814,-9.61334146791264
Pindoba,AL,-36.2855922529886,-9.47624041864342
Piranhas,AL,-37.7261649767425,-9.5251889110873
Poço Das Trincheiras,AL,-37.3205192727984,-9.2987488969383
Porto Calvo,AL,-35.4271195808068,-9.02811325910437
Porto De Pedras,AL,-35.4067875117926,-9.14356758943434
Porto Real Do Colégio,AL,-36.7379460242459,-10.1238868488228
Quebrangulo,AL,-36.4610906921725,-9.30319847540564
Rio Largo,AL,-35.8642015058336,-9.47811077555023
Roteiro,AL,-35.9800024922285,-9.86880274138339
Santa Luzia Do Norte,AL,-35.8295466170548,-9.61173827783139
Santana Do Ipanema,AL,-37.2107468290572,-9.35834385762145
Santana Do Mundaú,AL,-36.1909642416469,-9.12785117710717
São Brás,AL,-36.8634749983676,-10.10784121344
São José Da Laje,AL,-36.039904969041,-8.98744429617247
São José Da Tapera,AL,-37.4904762771975,-9.53256545222866
São Luís Do Quitunde,AL,-35.6342250508821,-9.24979820290072
São Miguel Dos Campos,AL,-36.0974104767993,-9.76711959548599
São Miguel Dos Milagres,AL,-35.4070125706879,-9.23084011158504
São Sebastião,AL,-36.5505186106482,-9.96365468115093
Satuba,AL,-35.8463347643803,-9.57729290573081
Senador Rui Palmeira,AL,-37.5114632967541,-9.39086571261354
Tanque D'arca,AL,-36.4244048253843,-9.55925001565385
Taquarana,AL,-36.4958204307984,-9.62104759118777
Teotônio Vilela,AL,-36.3714870966808,-9.96420325686644
Traipu,AL,-36.9681788109489,-9.89792360081333
União Dos Palmares,AL,-36.0142779040344,-9.12086969840744
Viçosa,AL,-36.2710817338953,-9.36232406638757
Amparo De São Francisco,SE,-36.921068577804,-10.1664491993793
Aquidabã,SE,-37.0640129104192,-10.261364408734
Aracaju,SE,-37.0947809060883,-10.9941060451658
Arauá,SE,-37.5923369024156,-11.2627084191139
Areia Branca,SE,-37.3320878176237,-10.7877301644355
Barra Dos Coqueiros,SE,-36.9712805412858,-10.8525113536173
Boquim,SE,-37.5971558712573,-11.1205086181119
Brejo Grande,SE,-36.4718286148462,-10.4776627458308
Campo Do Brito,SE,-37.5008384075465,-10.7669001024499
Canhoba,SE,-37.0018417699321,-10.1491122837359
Canindé De São Francisco,SE,-37.9135560603409,-9.71268898691727
Capela,SE,-37.0367558489315,-10.469554883551
Carira,SE,-37.7105218765169,-10.363692852212
Carmópolis,SE,-36.9667804076692,-10.6648013362737
Cedro De São João,SE,-36.8991152444515,-10.2663114320803
Cristinápolis,SE,-37.7364032668532,-11.4806868961249
Cumbe,SE,-37.1956419362939,-10.3488300344099
Divina Pastora,SE,-37.1571404804936,-10.6759485203524
Estância,SE,-37.3984141614781,-11.2491511755302
Feira Nova,SE,-37.3299224373557,-10.2827401542481
Frei Paulo,SE,-37.5901618853734,-10.5227040796659
Gararu,SE,-37.2041150714241,-10.0273919985649
General Maynard,SE,-36.9710795904069,-10.6932099145272
Gracho Cardoso,SE,-37.218691921002,-10.2227815034991
Ilha Das Flores,SE,-36.5538889035173,-10.4554234280766
Indiaroba,SE,-37.5299582102498,-11.4757436367994
Itabaiana,SE,-37.4219318620635,-10.6859939787066
Itabaianinha,SE,-37.7774677511452,-11.2590101721867
Itabi,SE,-37.1434850363367,-10.1061422156573
